ruid,rid,start_date,end_date
3014.0,144.0,12/28/2022,1/10/2023
3015.0,229.0,1/6/2022,1/12/2022
3017.0,277.0,2/6/2019,2/19/2019
3018.0,365.0,3/8/2023,3/17/2023
3020.0,263.0,2/20/2020,3/2/2020
3021.0,282.0,9/26/2023,9/29/2023
3022.0,74.0,9/8/2022,9/11/2022
3024.0,275.0,8/16/2021,8/23/2021
3025.0,99.0,11/3/2020,11/15/2020
3026.0,50.0,3/6/2023,3/11/2023
3027.0,223.0,6/22/2021,7/6/2021
3029.0,285.0,11/24/2022,12/7/2022
3030.0,169.0,10/11/2020,10/15/2020
3031.0,75.0,7/13/2019,7/18/2019
3032.0,195.0,10/19/2019,10/24/2019
3036.0,166.0,10/10/2023,10/13/2023
3038.0,185.0,11/6/2019,11/10/2019
3039.0,66.0,10/27/2022,11/2/2022
3040.0,9.0,3/1/2019,3/12/2019
3041.0,384.0,8/31/2023,9/11/2023
3042.0,48.0,9/27/2021,10/10/2021
3043.0,157.0,4/13/2020,4/20/2020
3044.0,388.0,11/10/2020,11/18/2020
3045.0,72.0,10/17/2020,10/28/2020
3046.0,190.0,11/1/2022,11/4/2022
3047.0,385.0,12/14/2023,12/17/2023
3048.0,305.0,9/7/2022,9/18/2022
3049.0,75.0,12/14/2022,12/17/2022
3050.0,401.0,3/1/2019,3/7/2019
3051.0,256.0,5/30/2021,6/2/2021
3052.0,379.0,10/17/2020,10/31/2020
3054.0,359.0,8/25/2022,9/2/2022
3055.0,448.0,7/8/2020,7/14/2020
3056.0,68.0,6/4/2019,6/15/2019
3057.0,58.0,7/14/2020,7/26/2020
3058.0,26.0,4/16/2023,4/22/2023
3059.0,383.0,4/23/2023,5/4/2023
3060.0,122.0,8/26/2023,9/3/2023
3061.0,118.0,4/25/2020,5/9/2020
3063.0,1.0,6/14/2021,6/18/2021
3064.0,153.0,6/11/2021,6/17/2021
3065.0,437.0,3/19/2022,3/24/2022
3066.0,271.0,7/13/2023,7/24/2023
3067.0,196.0,9/3/2019,9/9/2019
3069.0,242.0,4/17/2023,4/30/2023
3070.0,428.0,8/4/2020,8/17/2020
3071.0,368.0,5/31/2020,6/6/2020
3072.0,88.0,3/22/2023,4/1/2023
3073.0,110.0,4/15/2021,4/27/2021
3074.0,386.0,5/11/2021,5/23/2021
3075.0,292.0,11/7/2019,11/16/2019
3076.0,225.0,3/25/2020,4/6/2020
3078.0,286.0,8/8/2022,8/22/2022
3079.0,233.0,3/12/2020,3/22/2020
3080.0,363.0,5/18/2020,5/22/2020
3081.0,137.0,9/22/2022,9/28/2022
3082.0,51.0,9/3/2020,9/16/2020
3084.0,11.0,7/31/2020,8/3/2020
3085.0,185.0,2/20/2023,3/4/2023
3086.0,68.0,2/24/2022,3/10/2022
3087.0,232.0,5/10/2020,5/21/2020
3088.0,389.0,9/5/2022,9/17/2022
3089.0,88.0,3/7/2022,3/10/2022
3090.0,44.0,2/16/2022,2/21/2022
3091.0,101.0,12/28/2022,1/10/2023
3092.0,103.0,11/20/2020,11/24/2020
3094.0,204.0,5/6/2020,5/20/2020
3096.0,235.0,5/4/2022,5/8/2022
3097.0,341.0,3/4/2019,3/14/2019
3099.0,68.0,11/6/2021,11/19/2021
3101.0,65.0,10/28/2020,11/6/2020
3103.0,202.0,10/21/2020,11/3/2020
3105.0,58.0,9/14/2019,9/22/2019
3106.0,283.0,3/13/2021,3/18/2021
3107.0,261.0,1/5/2023,1/9/2023
3109.0,54.0,1/27/2024,2/7/2024
3110.0,71.0,5/18/2022,5/31/2022
3111.0,70.0,9/7/2022,9/18/2022
3112.0,432.0,11/1/2019,11/4/2019
3113.0,361.0,10/7/2022,10/20/2022
3114.0,405.0,2/9/2020,2/15/2020
3115.0,76.0,2/15/2020,2/18/2020
3116.0,100.0,1/30/2021,2/3/2021
3117.0,55.0,4/1/2019,4/5/2019
3118.0,230.0,10/7/2022,10/20/2022
3119.0,45.0,12/20/2021,1/2/2022
3120.0,305.0,11/9/2021,11/12/2021
3121.0,169.0,5/31/2021,6/10/2021
3122.0,209.0,4/13/2023,4/20/2023
3123.0,43.0,4/13/2021,4/23/2021
3124.0,293.0,5/8/2022,5/15/2022
3125.0,72.0,10/5/2023,10/15/2023
3126.0,140.0,5/20/2019,5/31/2019
3127.0,299.0,10/20/2023,11/3/2023
3128.0,413.0,9/11/2021,9/24/2021
3129.0,36.0,7/17/2021,7/27/2021
3131.0,64.0,11/30/2020,12/9/2020
3132.0,65.0,10/5/2021,10/15/2021
3134.0,221.0,3/8/2023,3/17/2023
3135.0,42.0,10/14/2023,10/25/2023
3136.0,17.0,12/1/2022,12/13/2022
3137.0,360.0,12/16/2020,12/23/2020
3138.0,11.0,12/11/2022,12/18/2022
3140.0,18.0,3/12/2021,3/23/2021
3141.0,99.0,8/15/2020,8/22/2020
3142.0,430.0,11/6/2019,11/10/2019
3143.0,339.0,5/24/2021,6/4/2021
3144.0,228.0,5/30/2023,6/7/2023
3147.0,351.0,9/27/2021,10/10/2021
3148.0,21.0,5/10/2022,5/24/2022
3150.0,22.0,5/18/2020,5/22/2020
3151.0,250.0,9/10/2019,9/18/2019
3152.0,106.0,6/30/2023,7/7/2023
3153.0,100.0,11/8/2023,11/17/2023
3155.0,277.0,10/8/2020,10/19/2020
3157.0,332.0,11/29/2019,12/8/2019
3158.0,136.0,10/9/2022,10/23/2022
3160.0,400.0,2/1/2022,2/6/2022
3161.0,208.0,7/23/2020,7/29/2020
3162.0,177.0,12/14/2020,12/19/2020
3163.0,445.0,12/31/2021,1/4/2022
3165.0,162.0,11/27/2022,12/7/2022
3166.0,134.0,5/7/2021,5/15/2021
3167.0,163.0,9/5/2022,9/17/2022
3168.0,393.0,12/23/2019,1/5/2020
3171.0,78.0,11/14/2019,11/17/2019
3172.0,246.0,5/20/2023,5/31/2023
3173.0,263.0,2/3/2019,2/16/2019
3174.0,142.0,6/2/2020,6/13/2020
3175.0,106.0,6/18/2023,6/30/2023
3176.0,308.0,10/15/2021,10/28/2021
3181.0,295.0,6/27/2019,7/8/2019
3183.0,76.0,8/8/2023,8/11/2023
3184.0,285.0,8/21/2022,8/26/2022
3185.0,96.0,1/19/2022,1/22/2022
3186.0,111.0,2/4/2019,2/15/2019
3187.0,146.0,8/4/2021,8/10/2021
3188.0,437.0,9/24/2021,10/5/2021
3190.0,201.0,12/24/2019,1/1/2020
3192.0,70.0,10/27/2020,11/3/2020
3193.0,242.0,6/9/2020,6/20/2020
3194.0,398.0,8/31/2019,9/9/2019
3195.0,46.0,1/21/2020,2/1/2020
3196.0,444.0,10/5/2021,10/15/2021
3197.0,152.0,7/21/2019,7/30/2019
3198.0,11.0,11/8/2022,11/21/2022
3200.0,88.0,9/5/2021,9/13/2021
3201.0,384.0,10/28/2020,11/9/2020
3202.0,74.0,11/20/2022,11/27/2022
3203.0,54.0,3/21/2020,3/24/2020
3205.0,151.0,3/12/2020,3/24/2020
3206.0,394.0,6/4/2020,6/9/2020
3208.0,156.0,7/23/2021,8/5/2021
3209.0,118.0,2/25/2020,3/6/2020
3210.0,167.0,12/5/2023,12/11/2023
3211.0,200.0,5/26/2020,6/2/2020
3212.0,378.0,4/16/2023,4/22/2023
3216.0,62.0,6/25/2023,6/28/2023
3217.0,390.0,9/14/2019,9/22/2019
3218.0,44.0,8/17/2021,8/20/2021
3220.0,401.0,9/3/2019,9/10/2019
3221.0,414.0,8/30/2019,9/13/2019
3222.0,436.0,6/14/2022,6/28/2022
3223.0,46.0,10/11/2020,10/15/2020
3225.0,153.0,5/10/2019,5/20/2019
3226.0,147.0,8/17/2022,8/22/2022
3227.0,197.0,10/21/2020,10/24/2020
3228.0,392.0,12/27/2021,1/3/2022
3229.0,146.0,4/9/2023,4/14/2023
3231.0,339.0,5/2/2022,5/11/2022
3232.0,299.0,6/14/2021,6/24/2021
3233.0,246.0,10/11/2019,10/24/2019
3234.0,208.0,11/5/2021,11/10/2021
3235.0,12.0,11/10/2019,11/17/2019
3236.0,312.0,10/28/2020,11/9/2020
3237.0,111.0,9/16/2019,9/25/2019
3238.0,418.0,2/26/2021,3/4/2021
3239.0,125.0,12/15/2019,12/20/2019
3240.0,13.0,6/20/2021,7/3/2021
3241.0,261.0,9/2/2020,9/9/2020
3242.0,325.0,10/13/2019,10/22/2019
3243.0,265.0,3/17/2019,3/20/2019
3244.0,129.0,1/28/2023,2/10/2023
3245.0,276.0,1/1/2023,1/6/2023
3246.0,211.0,11/12/2023,11/26/2023
3247.0,37.0,7/3/2023,7/15/2023
3248.0,341.0,8/12/2021,8/22/2021
3249.0,259.0,3/25/2020,4/6/2020
3250.0,211.0,11/18/2023,11/22/2023
3252.0,73.0,8/30/2020,9/10/2020
3254.0,152.0,1/30/2021,2/3/2021
3255.0,12.0,8/23/2021,9/5/2021
3256.0,177.0,2/14/2020,2/19/2020
3257.0,306.0,11/11/2023,11/15/2023
3258.0,412.0,10/7/2020,10/11/2020
3260.0,207.0,2/28/2020,3/9/2020
3261.0,29.0,2/2/2019,2/7/2019
3262.0,67.0,9/5/2021,9/11/2021
3263.0,421.0,11/27/2023,12/11/2023
3264.0,444.0,5/25/2020,5/30/2020
3266.0,206.0,3/25/2019,4/4/2019
3267.0,258.0,7/12/2020,7/25/2020
3269.0,202.0,8/23/2023,8/26/2023
3273.0,39.0,11/20/2020,12/4/2020
3274.0,367.0,10/27/2022,11/9/2022
3275.0,390.0,5/15/2023,5/28/2023
3276.0,83.0,11/2/2023,11/5/2023
3277.0,163.0,2/27/2023,3/12/2023
3278.0,56.0,1/28/2021,2/5/2021
3279.0,5.0,1/29/2021,2/2/2021
3280.0,176.0,2/18/2022,2/21/2022
3281.0,440.0,11/5/2021,11/10/2021
3282.0,135.0,12/2/2022,12/6/2022
3283.0,192.0,8/19/2023,8/30/2023
3284.0,369.0,10/29/2022,11/7/2022
3285.0,359.0,1/26/2019,2/8/2019
3286.0,153.0,2/5/2021,2/11/2021
3288.0,171.0,12/2/2022,12/6/2022
3289.0,370.0,6/23/2021,6/26/2021
3290.0,341.0,8/25/2019,9/4/2019
3291.0,398.0,7/12/2020,7/23/2020
3292.0,244.0,1/16/2021,1/21/2021
3293.0,423.0,12/30/2019,1/9/2020
3294.0,388.0,8/16/2019,8/21/2019
3296.0,138.0,9/15/2021,9/19/2021
3298.0,270.0,3/19/2020,3/22/2020
3300.0,193.0,5/9/2021,5/21/2021
3302.0,398.0,10/12/2020,10/17/2020
3303.0,227.0,1/6/2022,1/12/2022
3304.0,5.0,10/27/2020,11/3/2020
3305.0,369.0,5/15/2020,5/19/2020
3306.0,366.0,3/5/2021,3/17/2021
3307.0,261.0,10/24/2019,11/1/2019
3309.0,78.0,11/9/2019,11/15/2019
3310.0,62.0,11/21/2022,11/24/2022
3311.0,33.0,7/10/2020,7/23/2020
3312.0,411.0,10/30/2021,11/11/2021
3313.0,132.0,3/18/2021,3/29/2021
3314.0,226.0,10/17/2023,10/20/2023
3316.0,224.0,7/14/2020,7/26/2020
3317.0,345.0,9/30/2023,10/8/2023
3318.0,177.0,1/10/2020,1/24/2020
3319.0,183.0,11/8/2023,11/21/2023
3321.0,440.0,3/14/2020,3/18/2020
3323.0,339.0,2/25/2022,3/4/2022
3324.0,183.0,7/3/2022,7/7/2022
3326.0,17.0,2/1/2020,2/5/2020
3327.0,220.0,10/26/2022,11/3/2022
3328.0,198.0,12/19/2023,12/22/2023
3329.0,133.0,12/7/2019,12/17/2019
3331.0,354.0,5/18/2023,5/26/2023
3332.0,104.0,11/17/2022,11/27/2022
3333.0,413.0,5/25/2019,5/29/2019
3334.0,302.0,6/30/2020,7/11/2020
3335.0,117.0,1/28/2023,2/10/2023
3336.0,331.0,2/25/2021,3/5/2021
3337.0,289.0,4/6/2021,4/19/2021
3339.0,396.0,7/10/2021,7/14/2021
3340.0,378.0,10/17/2020,10/31/2020
3341.0,426.0,12/20/2021,1/2/2022
3342.0,297.0,4/5/2021,4/10/2021
3343.0,29.0,11/7/2019,11/20/2019
3344.0,446.0,8/16/2019,8/24/2019
3345.0,108.0,6/9/2023,6/15/2023
3346.0,441.0,2/10/2023,2/24/2023
3347.0,172.0,3/10/2022,3/15/2022
3348.0,22.0,3/13/2021,3/18/2021
3349.0,154.0,7/19/2021,7/24/2021
3351.0,242.0,6/9/2020,6/20/2020
3352.0,225.0,5/2/2022,5/11/2022
3353.0,334.0,11/11/2021,11/25/2021
3354.0,298.0,8/21/2023,8/28/2023
3355.0,253.0,2/18/2022,2/21/2022
3356.0,425.0,10/20/2021,10/30/2021
3358.0,349.0,5/30/2023,6/7/2023
3359.0,366.0,1/10/2021,1/16/2021
3360.0,183.0,7/24/2023,8/7/2023
3361.0,335.0,4/28/2021,5/3/2021
3362.0,33.0,10/1/2019,10/9/2019
3363.0,156.0,5/12/2023,5/22/2023
3364.0,113.0,1/30/2019,2/9/2019
3366.0,86.0,4/18/2022,4/21/2022
3367.0,243.0,5/4/2023,5/16/2023
3368.0,224.0,2/3/2020,2/17/2020
3369.0,325.0,4/10/2020,4/15/2020
3370.0,5.0,5/23/2019,5/28/2019
3371.0,266.0,2/18/2020,2/21/2020
3373.0,223.0,7/15/2019,7/26/2019
3374.0,445.0,5/16/2019,5/30/2019
3375.0,270.0,8/18/2021,8/26/2021
3376.0,333.0,1/19/2020,2/2/2020
3377.0,106.0,6/4/2019,6/15/2019
3378.0,201.0,5/22/2021,6/4/2021
3380.0,391.0,2/15/2020,2/18/2020
3381.0,100.0,7/13/2021,7/23/2021
3382.0,374.0,8/8/2022,8/22/2022
3383.0,339.0,8/9/2022,8/16/2022
3384.0,44.0,5/25/2023,5/30/2023
3385.0,19.0,3/29/2022,4/5/2022
3386.0,371.0,5/15/2020,5/19/2020
3387.0,65.0,11/1/2022,11/4/2022
3388.0,431.0,8/2/2022,8/8/2022
3389.0,209.0,5/23/2019,6/2/2019
3390.0,187.0,12/4/2019,12/10/2019
3393.0,263.0,6/26/2023,7/3/2023
3394.0,195.0,10/12/2020,10/18/2020
3395.0,383.0,9/3/2021,9/11/2021
3398.0,86.0,11/21/2019,11/24/2019
3399.0,435.0,6/17/2021,6/20/2021
3400.0,208.0,7/3/2020,7/17/2020
3402.0,396.0,2/5/2023,2/17/2023
3404.0,446.0,4/17/2021,4/20/2021
3405.0,222.0,8/7/2020,8/16/2020
3406.0,42.0,7/19/2021,7/24/2021
3407.0,211.0,9/30/2023,10/12/2023
3410.0,193.0,10/3/2022,10/8/2022
3412.0,74.0,6/28/2020,7/7/2020
3413.0,411.0,11/26/2020,12/3/2020
3414.0,266.0,10/1/2021,10/9/2021
3416.0,444.0,6/7/2022,6/20/2022
3417.0,378.0,10/28/2020,11/11/2020
3418.0,47.0,10/18/2023,10/21/2023
3419.0,49.0,2/15/2021,2/26/2021
3422.0,159.0,1/28/2024,2/2/2024
3423.0,428.0,6/16/2021,6/22/2021
3424.0,378.0,12/6/2021,12/10/2021
3425.0,125.0,2/8/2019,2/13/2019
3426.0,85.0,10/26/2019,10/29/2019
3428.0,117.0,9/15/2022,9/21/2022
3429.0,165.0,11/8/2023,11/17/2023
3430.0,55.0,9/1/2020,9/11/2020
3432.0,130.0,10/30/2021,11/11/2021
3433.0,423.0,1/13/2023,1/18/2023
3434.0,81.0,5/25/2023,6/1/2023
3435.0,404.0,9/12/2020,9/24/2020
3436.0,366.0,12/29/2022,1/9/2023
3437.0,146.0,9/3/2022,9/12/2022
3438.0,157.0,10/7/2021,10/17/2021
3439.0,346.0,12/2/2023,12/10/2023
3440.0,346.0,12/24/2019,12/27/2019
3441.0,274.0,3/25/2021,4/2/2021
3442.0,198.0,4/4/2022,4/14/2022
3443.0,254.0,3/7/2022,3/10/2022
3445.0,445.0,10/18/2022,10/27/2022
3446.0,181.0,2/9/2019,2/14/2019
3448.0,316.0,12/9/2020,12/21/2020
3449.0,171.0,9/13/2023,9/26/2023
3450.0,83.0,5/24/2022,5/29/2022
3451.0,377.0,1/10/2021,1/13/2021
3453.0,233.0,1/10/2020,1/24/2020
3454.0,301.0,5/7/2020,5/14/2020
3455.0,25.0,6/22/2021,7/6/2021
3456.0,320.0,10/31/2019,11/14/2019
3458.0,27.0,10/28/2020,11/11/2020
3459.0,272.0,3/15/2023,3/19/2023
3460.0,23.0,1/10/2021,1/13/2021
3461.0,24.0,9/13/2022,9/19/2022
3462.0,227.0,11/20/2020,12/4/2020
3463.0,328.0,9/30/2023,10/5/2023
3465.0,81.0,3/5/2021,3/17/2021
3467.0,137.0,5/28/2019,6/9/2019
3468.0,257.0,12/18/2021,12/23/2021
3469.0,362.0,3/9/2022,3/21/2022
3470.0,381.0,4/9/2023,4/14/2023
3471.0,243.0,2/23/2020,3/4/2020
3472.0,253.0,7/16/2020,7/28/2020
3473.0,235.0,9/30/2023,10/8/2023
3474.0,173.0,4/24/2022,5/2/2022
3475.0,415.0,7/10/2023,7/15/2023
3476.0,299.0,10/27/2019,11/3/2019
3477.0,382.0,1/21/2024,1/30/2024
3478.0,310.0,3/19/2022,3/31/2022
3479.0,154.0,6/2/2020,6/13/2020
3480.0,295.0,5/20/2023,5/29/2023
3481.0,346.0,4/13/2023,4/20/2023
3482.0,344.0,2/8/2023,2/15/2023
3483.0,355.0,9/4/2022,9/17/2022
3484.0,423.0,10/27/2021,11/1/2021
3485.0,356.0,1/17/2021,1/26/2021
3486.0,92.0,4/30/2023,5/14/2023
3487.0,372.0,9/5/2022,9/17/2022
3490.0,363.0,6/4/2019,6/15/2019
3491.0,430.0,4/29/2023,5/9/2023
3492.0,93.0,12/28/2022,1/10/2023
3493.0,303.0,4/17/2023,4/30/2023
3494.0,231.0,12/14/2023,12/17/2023
3495.0,104.0,9/30/2019,10/11/2019
3496.0,437.0,4/14/2021,4/28/2021
3497.0,357.0,3/31/2019,4/12/2019
3499.0,365.0,2/2/2019,2/9/2019
3500.0,239.0,2/4/2021,2/11/2021
3501.0,79.0,5/28/2020,6/7/2020
3503.0,116.0,12/16/2020,12/27/2020
3504.0,399.0,2/21/2019,3/4/2019
3505.0,81.0,3/27/2023,4/7/2023
3506.0,153.0,6/9/2022,6/13/2022
3507.0,60.0,2/3/2021,2/9/2021
3508.0,32.0,1/9/2019,1/21/2019
3509.0,86.0,12/13/2022,12/21/2022
3510.0,255.0,8/15/2020,8/22/2020
3511.0,412.0,3/11/2019,3/23/2019
3513.0,168.0,12/9/2022,12/20/2022
3514.0,94.0,5/25/2019,6/7/2019
3515.0,239.0,2/3/2024,2/10/2024
3517.0,155.0,6/5/2022,6/14/2022
3519.0,366.0,12/6/2021,12/10/2021
3520.0,219.0,9/9/2020,9/14/2020
3521.0,322.0,2/23/2021,3/3/2021
3522.0,308.0,7/31/2023,8/6/2023
3524.0,24.0,5/29/2019,6/11/2019
3525.0,237.0,7/21/2021,7/24/2021
3528.0,327.0,6/11/2019,6/23/2019
3530.0,330.0,12/6/2021,12/20/2021
3531.0,148.0,3/10/2022,3/15/2022
3534.0,395.0,4/13/2023,4/21/2023
3535.0,432.0,10/18/2022,10/21/2022
3536.0,219.0,8/16/2021,8/23/2021
3537.0,87.0,8/25/2019,9/4/2019
3538.0,418.0,7/1/2020,7/4/2020
3540.0,439.0,9/10/2021,9/15/2021
3541.0,380.0,5/16/2019,5/28/2019
3542.0,84.0,4/13/2023,4/20/2023
3544.0,101.0,4/3/2019,4/15/2019
3545.0,30.0,2/28/2023,3/14/2023
3547.0,1.0,10/12/2021,10/15/2021
3549.0,441.0,3/14/2019,3/27/2019
3550.0,46.0,1/11/2020,1/19/2020
3552.0,11.0,7/19/2021,7/24/2021
3553.0,6.0,6/9/2021,6/19/2021
3554.0,61.0,2/16/2022,2/21/2022
3555.0,196.0,11/22/2022,12/6/2022
3556.0,173.0,2/3/2021,2/12/2021
3557.0,84.0,10/14/2023,10/28/2023
3558.0,435.0,8/31/2019,9/9/2019
3559.0,134.0,7/15/2023,7/19/2023
3560.0,190.0,5/20/2019,5/23/2019
3561.0,16.0,11/7/2021,11/19/2021
3562.0,288.0,11/17/2019,11/20/2019
3563.0,355.0,10/15/2023,10/22/2023
3564.0,331.0,5/6/2020,5/10/2020
3565.0,82.0,2/18/2020,2/21/2020
3566.0,42.0,3/17/2019,3/20/2019
3567.0,361.0,3/17/2023,3/30/2023
3568.0,116.0,4/5/2022,4/9/2022
3569.0,98.0,5/21/2023,5/30/2023
3570.0,5.0,9/9/2023,9/16/2023
3571.0,57.0,3/29/2022,4/7/2022
3572.0,36.0,10/30/2019,11/12/2019
3574.0,169.0,2/18/2022,2/21/2022
3576.0,436.0,4/7/2022,4/18/2022
3577.0,375.0,11/10/2022,11/23/2022
3578.0,329.0,4/8/2022,4/11/2022
3579.0,404.0,1/16/2021,1/21/2021
3581.0,287.0,10/19/2023,10/26/2023
3583.0,9.0,6/8/2021,6/14/2021
3584.0,293.0,12/25/2023,1/5/2024
3586.0,104.0,12/7/2021,12/11/2021
3587.0,300.0,7/4/2019,7/10/2019
3588.0,144.0,8/4/2020,8/17/2020
3589.0,83.0,5/23/2023,5/27/2023
3590.0,40.0,1/10/2021,1/13/2021
3592.0,403.0,10/12/2020,10/18/2020
3593.0,194.0,3/8/2023,3/17/2023
3595.0,42.0,10/5/2020,10/14/2020
3596.0,106.0,8/30/2020,9/10/2020
3597.0,27.0,10/5/2023,10/12/2023
3598.0,181.0,11/7/2023,11/21/2023
3599.0,133.0,4/16/2023,4/22/2023
3600.0,78.0,5/18/2022,5/22/2022
3601.0,248.0,9/21/2022,9/28/2022
3602.0,346.0,6/4/2023,6/16/2023
3603.0,135.0,5/12/2023,5/26/2023
3604.0,26.0,2/25/2021,3/5/2021
3605.0,197.0,4/25/2023,5/8/2023
3606.0,304.0,7/5/2020,7/9/2020
3607.0,277.0,7/16/2021,7/30/2021
3608.0,284.0,4/29/2020,5/6/2020
3609.0,128.0,1/11/2022,1/24/2022
3612.0,265.0,11/12/2021,11/25/2021
3614.0,64.0,1/20/2019,1/26/2019
3615.0,78.0,4/22/2019,4/26/2019
3617.0,321.0,4/16/2023,4/22/2023
3618.0,431.0,6/4/2019,6/7/2019
3619.0,170.0,2/23/2021,3/3/2021
3620.0,200.0,5/4/2019,5/12/2019
3621.0,18.0,9/30/2023,10/8/2023
3623.0,255.0,9/10/2019,9/24/2019
3624.0,403.0,6/17/2022,6/22/2022
3625.0,215.0,3/26/2023,4/9/2023
3626.0,20.0,9/12/2020,9/24/2020
3628.0,303.0,10/27/2019,11/3/2019
3629.0,310.0,9/16/2021,9/19/2021
3630.0,82.0,12/14/2019,12/18/2019
3631.0,5.0,2/7/2024,2/21/2024
3632.0,196.0,11/13/2023,11/27/2023
3633.0,92.0,1/28/2023,2/10/2023
3634.0,426.0,10/21/2020,11/3/2020
3635.0,150.0,9/3/2021,9/15/2021
3636.0,247.0,5/1/2020,5/14/2020
3637.0,143.0,2/11/2023,2/22/2023
3638.0,398.0,2/23/2023,3/5/2023
3640.0,309.0,4/5/2022,4/17/2022
3642.0,329.0,8/12/2020,8/23/2020
3643.0,65.0,5/29/2019,6/11/2019
3644.0,430.0,4/10/2020,4/15/2020
3646.0,47.0,11/22/2020,11/27/2020
3647.0,426.0,12/24/2021,12/29/2021
3648.0,335.0,9/30/2023,10/8/2023
3649.0,363.0,5/20/2019,5/23/2019
3650.0,183.0,8/5/2019,8/14/2019
3651.0,391.0,8/10/2020,8/13/2020
3652.0,387.0,5/31/2021,6/10/2021
3653.0,393.0,12/19/2023,12/22/2023
3654.0,26.0,1/28/2023,2/10/2023
3656.0,256.0,2/3/2020,2/6/2020
3657.0,376.0,5/6/2020,5/10/2020
3659.0,415.0,6/12/2022,6/26/2022
3660.0,205.0,5/13/2019,5/18/2019
3661.0,271.0,12/19/2023,12/22/2023
3662.0,77.0,8/17/2023,8/23/2023
3664.0,179.0,9/27/2021,10/10/2021
3665.0,215.0,9/14/2021,9/24/2021
3667.0,316.0,8/12/2020,8/23/2020
3668.0,86.0,11/9/2019,11/22/2019
3669.0,8.0,12/12/2020,12/18/2020
3673.0,198.0,2/26/2019,3/10/2019
3674.0,320.0,8/8/2022,8/22/2022
3675.0,356.0,4/30/2019,5/11/2019
3677.0,37.0,9/7/2022,9/17/2022
3678.0,212.0,5/21/2023,6/1/2023
3679.0,75.0,9/15/2023,9/27/2023
3680.0,74.0,10/2/2021,10/8/2021
3681.0,157.0,3/7/2019,3/17/2019
3682.0,220.0,8/30/2022,9/10/2022
3683.0,110.0,12/21/2019,12/24/2019
3684.0,21.0,9/3/2021,9/15/2021
3685.0,172.0,2/8/2023,2/15/2023
3686.0,310.0,11/8/2023,11/12/2023
3687.0,423.0,4/22/2019,4/26/2019
3688.0,352.0,8/23/2023,8/28/2023
3690.0,369.0,4/2/2021,4/7/2021
3692.0,219.0,7/13/2019,7/18/2019
3693.0,312.0,4/30/2020,5/11/2020
3697.0,173.0,1/25/2023,1/30/2023
3698.0,365.0,9/14/2021,9/24/2021
3699.0,27.0,2/9/2022,2/18/2022
3701.0,223.0,6/17/2021,6/28/2021
3702.0,341.0,6/22/2021,6/28/2021
3703.0,225.0,11/6/2019,11/12/2019
3704.0,424.0,10/5/2020,10/14/2020
3705.0,112.0,8/31/2022,9/12/2022
3706.0,315.0,11/23/2022,12/2/2022
3707.0,105.0,3/4/2020,3/17/2020
3709.0,130.0,1/15/2020,1/26/2020
3710.0,432.0,6/4/2020,6/9/2020
3711.0,390.0,11/6/2021,11/19/2021
3712.0,191.0,2/23/2020,3/4/2020
3713.0,83.0,5/12/2019,5/22/2019
3714.0,60.0,3/12/2021,3/15/2021
3715.0,450.0,9/15/2021,9/26/2021
3717.0,279.0,10/13/2022,10/26/2022
3718.0,99.0,11/12/2023,11/26/2023
3719.0,333.0,2/3/2022,2/7/2022
3720.0,307.0,10/22/2019,10/26/2019
3721.0,307.0,9/30/2019,10/11/2019
3722.0,68.0,2/10/2021,2/17/2021
3724.0,259.0,10/2/2021,10/8/2021
3725.0,365.0,9/5/2019,9/18/2019
3726.0,202.0,9/10/2021,9/15/2021
3727.0,429.0,6/4/2021,6/11/2021
3728.0,410.0,1/29/2022,2/11/2022
3730.0,421.0,2/4/2023,2/13/2023
3731.0,154.0,8/11/2023,8/18/2023
3732.0,219.0,4/6/2023,4/14/2023
3734.0,202.0,4/23/2020,4/28/2020
3736.0,367.0,5/15/2020,5/19/2020
3737.0,325.0,9/15/2023,9/27/2023
3738.0,371.0,2/23/2021,3/3/2021
3739.0,440.0,12/17/2020,12/22/2020
3740.0,261.0,5/3/2020,5/12/2020
3741.0,369.0,6/18/2021,6/24/2021
3742.0,440.0,9/3/2020,9/16/2020
3743.0,257.0,11/10/2023,11/23/2023
3745.0,368.0,11/10/2023,11/20/2023
3746.0,276.0,1/11/2020,1/19/2020
3747.0,326.0,5/5/2019,5/17/2019
3748.0,246.0,8/30/2021,9/8/2021
3749.0,210.0,9/11/2022,9/14/2022
3750.0,440.0,3/30/2019,4/10/2019
3752.0,400.0,1/6/2022,1/12/2022
3754.0,236.0,9/15/2023,9/22/2023
3755.0,149.0,4/11/2022,4/16/2022
3756.0,86.0,6/19/2020,7/3/2020
3757.0,168.0,10/10/2020,10/13/2020
3759.0,154.0,6/9/2022,6/22/2022
3762.0,327.0,9/24/2021,10/5/2021
3763.0,347.0,8/25/2019,9/4/2019
3765.0,76.0,3/13/2021,3/18/2021
3766.0,221.0,10/15/2019,10/24/2019
3767.0,112.0,4/22/2021,5/5/2021
3768.0,284.0,4/25/2023,5/3/2023
3769.0,381.0,12/21/2019,1/4/2020
3770.0,296.0,10/21/2021,10/31/2021
3772.0,293.0,2/3/2020,2/8/2020
3773.0,123.0,8/30/2022,9/10/2022
3774.0,85.0,3/12/2019,3/16/2019
3779.0,399.0,12/28/2023,1/6/2024
3780.0,221.0,2/4/2019,2/15/2019
