ruid,rid,start_date,end_date
3106,283,3/13/2021,3/18/2021
3107,261,1/5/2023,1/9/2023
3108,230,1/15/2019,
3109,54,1/27/2024,2/7/2024
3110,71,5/18/2022,5/31/2022
3111,70,9/7/2022,9/18/2022
3112,432,11/1/2019,11/4/2019
3113,361,10/7/2022,10/20/2022
3114,405,2/9/2020,2/15/2020
3115,76,2/15/2020,2/18/2020
3116,100,1/30/2021,2/3/2021
3117,55,4/1/2019,4/5/2019
3118,230,10/7/2022,10/20/2022
3119,45,12/20/2021,1/2/2022
3120,305,11/9/2021,11/12/2021
3121,169,5/31/2021,6/10/2021
3122,209,4/13/2023,4/20/2023
3123,43,4/13/2021,4/23/2021
3124,293,5/8/2022,5/15/2022
3125,72,10/5/2023,10/15/2023
3126,140,5/20/2019,5/31/2019
3127,299,10/20/2023,11/3/2023
3128,413,9/11/2021,9/24/2021
3129,36,7/17/2021,7/27/2021
,352,10/7/2020,10/12/2020
3131,64,11/30/2020,12/9/2020
3132,65,10/5/2021,10/15/2021
,349,9/8/2022,9/11/2022
3134,221,3/8/2023,3/17/2023
3135,42,10/14/2023,10/25/2023
3136,17,12/1/2022,12/13/2022
3137,360,12/16/2020,12/23/2020
3138,11,12/11/2022,12/18/2022
3139,438,10/24/2020,
3140,18,3/12/2021,3/23/2021
3141,99,8/15/2020,8/22/2020
3142,430,11/6/2019,11/10/2019
3143,339,5/24/2021,6/4/2021
3144,228,5/30/2023,6/7/2023
3145,182,,12/2/2023
,136,6/9/2023,6/15/2023
3147,351,9/27/2021,10/10/2021
3148,21,5/10/2022,5/24/2022
3149,385,5/23/2020,
3150,22,5/18/2020,5/22/2020
3151,250,9/10/2019,9/18/2019
3152,106,6/30/2023,7/7/2023
3153,100,11/8/2023,11/17/2023
3154,,2/23/2020,3/5/2020
3155,277,10/8/2020,10/19/2020
,325,4/14/2019,4/27/2019
3157,332,11/29/2019,12/8/2019
3158,136,10/9/2022,10/23/2022
3159,,9/15/2023,9/22/2023
3160,400,2/1/2022,2/6/2022
3161,208,7/23/2020,7/29/2020
3162,177,12/14/2020,12/19/2020
3163,445,12/31/2021,1/4/2022
3164,,12/9/2022,12/20/2022
3165,162,11/27/2022,12/7/2022
3166,134,5/7/2021,5/15/2021
3167,163,9/5/2022,9/17/2022
3168,393,12/23/2019,1/5/2020
,412,4/13/2020,4/20/2020
,243,3/30/2019,4/10/2019
3171,78,11/14/2019,11/17/2019
3172,246,5/20/2023,5/31/2023
3173,263,2/3/2019,2/16/2019
3174,142,6/2/2020,6/13/2020
3175,106,6/18/2023,6/30/2023
3176,308,10/15/2021,10/28/2021
3177,404,3/19/2022,
3178,,3/22/2023,4/1/2023
3179,81,2/19/2019,
,93,3/15/2023,3/19/2023
3181,295,6/27/2019,7/8/2019
3182,125,,5/11/2021
3183,76,8/8/2023,8/11/2023
3184,285,8/21/2022,8/26/2022
3185,96,1/19/2022,1/22/2022
3186,111,2/4/2019,2/15/2019
3187,146,8/4/2021,8/10/2021
3188,437,9/24/2021,10/5/2021
3189,115,,6/23/2021
3190,201,12/24/2019,1/1/2020
,179,9/10/2021,9/15/2021
3192,70,10/27/2020,11/3/2020
3193,242,6/9/2020,6/20/2020
3194,398,8/31/2019,9/9/2019
3195,46,1/21/2020,2/1/2020
3196,444,10/5/2021,10/15/2021
3197,152,7/21/2019,7/30/2019
3198,11,11/8/2022,11/21/2022
3199,,7/14/2021,7/23/2021
3200,88,9/5/2021,9/13/2021
3201,384,10/28/2020,11/9/2020
3202,74,11/20/2022,11/27/2022
3203,54,3/21/2020,3/24/2020
3204,,8/17/2021,8/20/2021
3205,151,3/12/2020,3/24/2020
3206,394,6/4/2020,6/9/2020
3207,287,7/18/2022,
3208,156,7/23/2021,8/5/2021
3209,118,2/25/2020,3/6/2020
3210,167,12/5/2023,12/11/2023
3211,200,5/26/2020,6/2/2020
3212,378,4/16/2023,4/22/2023
3213,20,7/4/2022,
,363,8/20/2023,8/27/2023
3215,114,12/7/2021,
3216,62,6/25/2023,6/28/2023
3217,390,9/14/2019,9/22/2019
3218,44,8/17/2021,8/20/2021
3219,,3/14/2022,3/26/2022
3220,401,9/3/2019,9/10/2019
3221,414,8/30/2019,9/13/2019
3222,436,6/14/2022,6/28/2022
3223,46,10/11/2020,10/15/2020
3224,,7/17/2022,7/26/2022
3225,153,5/10/2019,5/20/2019
3226,147,8/17/2022,8/22/2022
3227,197,10/21/2020,10/24/2020
3228,392,12/27/2021,1/3/2022
3229,146,4/9/2023,4/14/2023
3230,,12/11/2020,12/15/2020
3231,339,5/2/2022,5/11/2022
3232,299,6/14/2021,6/24/2021
3233,246,10/11/2019,10/24/2019
3234,208,11/5/2021,11/10/2021
3235,12,11/10/2019,11/17/2019
3236,312,10/28/2020,11/9/2020
3237,111,9/16/2019,9/25/2019
3238,418,2/26/2021,3/4/2021
3239,125,12/15/2019,12/20/2019
3240,13,6/20/2021,7/3/2021
3241,261,9/2/2020,9/9/2020
3242,325,10/13/2019,10/22/2019
3243,265,3/17/2019,3/20/2019
3244,129,1/28/2023,2/10/2023
3245,276,1/1/2023,1/6/2023
3246,211,11/12/2023,11/26/2023
3247,37,7/3/2023,7/15/2023
3248,341,8/12/2021,8/22/2021
3249,259,3/25/2020,4/6/2020
3250,211,11/18/2023,11/22/2023
3251,,5/21/2023,5/30/2023
3252,73,8/30/2020,9/10/2020
,445,12/7/2019,12/17/2019
3254,152,1/30/2021,2/3/2021
3255,12,8/23/2021,9/5/2021
3256,177,2/14/2020,2/19/2020
3257,306,11/11/2023,11/15/2023
3258,412,10/7/2020,10/11/2020
,418,6/19/2020,7/3/2020
3260,207,2/28/2020,3/9/2020
3261,29,2/2/2019,2/7/2019
3262,67,9/5/2021,9/11/2021
3263,421,11/27/2023,12/11/2023
3264,444,5/25/2020,5/30/2020
,224,10/30/2020,11/7/2020
3266,206,3/25/2019,4/4/2019
3267,258,7/12/2020,7/25/2020
3268,,6/17/2021,6/28/2021
3269,202,8/23/2023,8/26/2023
3270,283,,12/20/2023
3271,136,,2/18/2021
3272,,7/15/2019,7/26/2019
3273,39,11/20/2020,12/4/2020
3274,367,10/27/2022,11/9/2022
3275,390,5/15/2023,5/28/2023
3276,83,11/2/2023,11/5/2023
3277,163,2/27/2023,3/12/2023
3278,56,1/28/2021,2/5/2021
3279,5,1/29/2021,2/2/2021
3280,176,2/18/2022,2/21/2022
3281,440,11/5/2021,11/10/2021
3282,135,12/2/2022,12/6/2022
3283,192,8/19/2023,8/30/2023
3284,369,10/29/2022,11/7/2022
3285,359,1/26/2019,2/8/2019
3286,153,2/5/2021,2/11/2021
3287,,12/10/2021,12/24/2021
3288,171,12/2/2022,12/6/2022
3289,370,6/23/2021,6/26/2021
3290,341,8/25/2019,9/4/2019
3291,398,7/12/2020,7/23/2020
3292,244,1/16/2021,1/21/2021
3293,423,12/30/2019,1/9/2020
3294,388,8/16/2019,8/21/2019
3295,,1/29/2024,2/12/2024
3296,138,9/15/2021,9/19/2021
3297,199,7/24/2019,
3298,270,3/19/2020,3/22/2020
,308,5/26/2019,6/4/2019
3300,193,5/9/2021,5/21/2021
3301,,9/16/2023,9/21/2023
3302,398,10/12/2020,10/17/2020
3303,227,1/6/2022,1/12/2022
3304,5,10/27/2020,11/3/2020
3305,369,5/15/2020,5/19/2020
3306,366,3/5/2021,3/17/2021
3307,261,10/24/2019,11/1/2019
3308,,3/21/2020,3/30/2020
3309,78,11/9/2019,11/15/2019
3310,62,11/21/2022,11/24/2022
3311,33,7/10/2020,7/23/2020
3312,411,10/30/2021,11/11/2021
3313,132,3/18/2021,3/29/2021
3314,226,10/17/2023,10/20/2023
3315,126,,5/22/2019
3316,224,7/14/2020,7/26/2020
3317,345,9/30/2023,10/8/2023
3318,177,1/10/2020,1/24/2020
3319,183,11/8/2023,11/21/2023
3320,,12/11/2019,12/24/2019
3321,440,3/14/2020,3/18/2020
3322,171,,7/24/2022
3323,339,2/25/2022,3/4/2022
3324,183,7/3/2022,7/7/2022
3325,45,,1/1/2022
3326,17,2/1/2020,2/5/2020
3327,220,10/26/2022,11/3/2022
3328,198,12/19/2023,12/22/2023
3329,133,12/7/2019,12/17/2019
,242,11/23/2022,12/2/2022
3331,354,5/18/2023,5/26/2023
3332,104,11/17/2022,11/27/2022
3333,413,5/25/2019,5/29/2019
3334,302,6/30/2020,7/11/2020
3335,117,1/28/2023,2/10/2023
3336,331,2/25/2021,3/5/2021
3337,289,4/6/2021,4/19/2021
3338,433,,2/10/2024
3339,396,7/10/2021,7/14/2021
3340,378,10/17/2020,10/31/2020
3341,426,12/20/2021,1/2/2022
3342,297,4/5/2021,4/10/2021
3343,29,11/7/2019,11/20/2019
3344,446,8/16/2019,8/24/2019
3345,108,6/9/2023,6/15/2023
3346,441,2/10/2023,2/24/2023
3347,172,3/10/2022,3/15/2022
3348,22,3/13/2021,3/18/2021
3349,154,7/19/2021,7/24/2021
3350,,2/6/2019,2/19/2019
3351,242,6/9/2020,6/20/2020
3352,225,5/2/2022,5/11/2022
3353,334,11/11/2021,11/25/2021
3354,298,8/21/2023,8/28/2023
3355,253,2/18/2022,2/21/2022
3356,425,10/20/2021,10/30/2021
3357,289,12/22/2021,
3358,349,5/30/2023,6/7/2023
3359,366,1/10/2021,1/16/2021
3360,183,7/24/2023,8/7/2023
3361,335,4/28/2021,5/3/2021
3362,33,10/1/2019,10/9/2019
3363,156,5/12/2023,5/22/2023
3364,113,1/30/2019,2/9/2019
3365,192,,7/25/2019
3366,86,4/18/2022,4/21/2022
3367,243,5/4/2023,5/16/2023
3368,224,2/3/2020,2/17/2020
3369,325,4/10/2020,4/15/2020
3370,5,5/23/2019,5/28/2019
3371,266,2/18/2020,2/21/2020
,306,6/14/2022,6/28/2022
3373,223,7/15/2019,7/26/2019
3374,445,5/16/2019,5/30/2019
3375,270,8/18/2021,8/26/2021
3376,333,1/19/2020,2/2/2020
3377,106,6/4/2019,6/15/2019
3378,201,5/22/2021,6/4/2021
3379,411,,3/18/2021
3380,391,2/15/2020,2/18/2020
3381,100,7/13/2021,7/23/2021
3382,374,8/8/2022,8/22/2022
3383,339,8/9/2022,8/16/2022
3384,44,5/25/2023,5/30/2023
3385,19,3/29/2022,4/5/2022
3386,371,5/15/2020,5/19/2020
3387,65,11/1/2022,11/4/2022
3388,431,8/2/2022,8/8/2022
3389,209,5/23/2019,6/2/2019
3390,187,12/4/2019,12/10/2019
3391,,8/6/2023,8/14/2023
3392,,2/3/2024,2/15/2024
3393,263,6/26/2023,7/3/2023
3394,195,10/12/2020,10/18/2020
3395,383,9/3/2021,9/11/2021
3396,114,,7/23/2021
,185,2/4/2019,2/15/2019
3398,86,11/21/2019,11/24/2019
3399,435,6/17/2021,6/20/2021
3400,208,7/3/2020,7/17/2020
3401,,4/8/2022,4/14/2022
3402,396,2/5/2023,2/17/2023
3403,53,7/5/2023,
3404,446,4/17/2021,4/20/2021
3405,222,8/7/2020,8/16/2020
3406,42,7/19/2021,7/24/2021
3407,211,9/30/2023,10/12/2023
3408,448,4/24/2022,
,128,7/24/2019,8/6/2019
3410,193,10/3/2022,10/8/2022
3411,87,4/13/2023,
3412,74,6/28/2020,7/7/2020
3413,411,11/26/2020,12/3/2020
3414,266,10/1/2021,10/9/2021
,167,8/17/2021,8/20/2021
3416,444,6/7/2022,6/20/2022
3417,378,10/28/2020,11/11/2020
3418,47,10/18/2023,10/21/2023
3419,49,2/15/2021,2/26/2021
3420,332,12/21/2021,
,80,9/23/2021,10/7/2021
3422,159,1/28/2024,2/2/2024
3423,428,6/16/2021,6/22/2021
3424,378,12/6/2021,12/10/2021
3425,125,2/8/2019,2/13/2019
3426,85,10/26/2019,10/29/2019
3427,,5/12/2021,5/16/2021
3428,117,9/15/2022,9/21/2022
3429,165,11/8/2023,11/17/2023
3430,55,9/1/2020,9/11/2020
3431,,6/25/2019,7/2/2019
3432,130,10/30/2021,11/11/2021
3433,423,1/13/2023,1/18/2023
3434,81,5/25/2023,6/1/2023
3435,404,9/12/2020,9/24/2020
3436,366,12/29/2022,1/9/2023
3437,146,9/3/2022,9/12/2022
3438,157,10/7/2021,10/17/2021
3439,346,12/2/2023,12/10/2023
3440,346,12/24/2019,12/27/2019
3441,274,3/25/2021,4/2/2021
3442,198,4/4/2022,4/14/2022
3443,254,3/7/2022,3/10/2022
3444,,12/16/2023,12/20/2023
3445,445,10/18/2022,10/27/2022
3446,181,2/9/2019,2/14/2019
,222,4/5/2021,4/10/2021
3448,316,12/9/2020,12/21/2020
3449,171,9/13/2023,9/26/2023
3450,83,5/24/2022,5/29/2022
3451,377,1/10/2021,1/13/2021
3452,307,9/11/2022,
3453,233,1/10/2020,1/24/2020
3454,301,5/7/2020,5/14/2020
3455,25,6/22/2021,7/6/2021
3456,320,10/31/2019,11/14/2019
3457,409,11/11/2023,
3458,27,10/28/2020,11/11/2020
3459,272,3/15/2023,3/19/2023
3460,23,1/10/2021,1/13/2021
3461,24,9/13/2022,9/19/2022
3462,227,11/20/2020,12/4/2020
3463,328,9/30/2023,10/5/2023
3464,274,,3/31/2022
3465,81,3/5/2021,3/17/2021
3466,100,,2/15/2023
3467,137,5/28/2019,6/9/2019
3468,257,12/18/2021,12/23/2021
3469,362,3/9/2022,3/21/2022
3470,381,4/9/2023,4/14/2023
3471,243,2/23/2020,3/4/2020
3472,253,7/16/2020,7/28/2020
3473,235,9/30/2023,10/8/2023
3474,173,4/24/2022,5/2/2022
3475,415,7/10/2023,7/15/2023
3476,299,10/27/2019,11/3/2019
3477,382,1/21/2024,1/30/2024
3478,310,3/19/2022,3/31/2022
3479,154,6/2/2020,6/13/2020
3480,295,5/20/2023,5/29/2023
3481,346,4/13/2023,4/20/2023
3482,344,2/8/2023,2/15/2023
3483,355,9/4/2022,9/17/2022
3484,423,10/27/2021,11/1/2021
3485,356,1/17/2021,1/26/2021
3486,92,4/30/2023,5/14/2023
3487,372,9/5/2022,9/17/2022
3488,,8/22/2023,9/1/2023
3489,401,1/26/2020,
3490,363,6/4/2019,6/15/2019
3491,430,4/29/2023,5/9/2023
3492,93,12/28/2022,1/10/2023
3493,303,4/17/2023,4/30/2023
3494,231,12/14/2023,12/17/2023
3495,104,9/30/2019,10/11/2019
3496,437,4/14/2021,4/28/2021
3497,357,3/31/2019,4/12/2019
3498,,4/22/2021,5/5/2021
3499,365,2/2/2019,2/9/2019
3500,239,2/4/2021,2/11/2021
3501,79,5/28/2020,6/7/2020
3502,338,8/2/2021,
3503,116,12/16/2020,12/27/2020
3504,399,2/21/2019,3/4/2019
3505,81,3/27/2023,4/7/2023
3506,153,6/9/2022,6/13/2022
3507,60,2/3/2021,2/9/2021
3508,32,1/9/2019,1/21/2019
3509,86,12/13/2022,12/21/2022
3510,255,8/15/2020,8/22/2020
3511,412,3/11/2019,3/23/2019
3512,,2/24/2022,3/10/2022
3513,168,12/9/2022,12/20/2022
3514,94,5/25/2019,6/7/2019
3515,239,2/3/2024,2/10/2024
3516,314,7/4/2022,
3517,155,6/5/2022,6/14/2022
3518,335,,7/13/2021
3519,366,12/6/2021,12/10/2021
3520,219,9/9/2020,9/14/2020
3521,322,2/23/2021,3/3/2021
3522,308,7/31/2023,8/6/2023
,25,3/16/2020,3/26/2020
3524,24,5/29/2019,6/11/2019
3525,237,7/21/2021,7/24/2021
3526,185,,4/2/2021
3527,92,11/7/2023,
3528,327,6/11/2019,6/23/2019
3529,,9/13/2022,9/19/2022
3530,330,12/6/2021,12/20/2021
3531,148,3/10/2022,3/15/2022
3532,268,,11/4/2023
3533,69,,4/5/2023
3534,395,4/13/2023,4/21/2023
3535,432,10/18/2022,10/21/2022
3536,219,8/16/2021,8/23/2021
3537,87,8/25/2019,9/4/2019
3538,418,7/1/2020,7/4/2020
3539,360,10/12/2020,
3540,439,9/10/2021,9/15/2021
3541,380,5/16/2019,5/28/2019
3542,84,4/13/2023,4/20/2023
3543,52,,1/6/2023
3544,101,4/3/2019,4/15/2019
3545,30,2/28/2023,3/14/2023
,123,12/19/2020,12/25/2020
3547,1,10/12/2021,10/15/2021
3548,,11/22/2020,11/27/2020
3549,441,3/14/2019,3/27/2019
3550,46,1/11/2020,1/19/2020
3551,237,3/19/2020,
3552,11,7/19/2021,7/24/2021
3553,6,6/9/2021,6/19/2021
3554,61,2/16/2022,2/21/2022
3555,196,11/22/2022,12/6/2022
3556,173,2/3/2021,2/12/2021
3557,84,10/14/2023,10/28/2023
3558,435,8/31/2019,9/9/2019
3559,134,7/15/2023,7/19/2023
3560,190,5/20/2019,5/23/2019
3561,16,11/7/2021,11/19/2021
3562,288,11/17/2019,11/20/2019
3563,355,10/15/2023,10/22/2023
3564,331,5/6/2020,5/10/2020
3565,82,2/18/2020,2/21/2020
3566,42,3/17/2019,3/20/2019
3567,361,3/17/2023,3/30/2023
3568,116,4/5/2022,4/9/2022
3569,98,5/21/2023,5/30/2023
3570,5,9/9/2023,9/16/2023
3571,57,3/29/2022,4/7/2022
3572,36,10/30/2019,11/12/2019
,315,12/22/2022,12/29/2022
3574,169,2/18/2022,2/21/2022
3575,,2/8/2019,2/13/2019
3576,436,4/7/2022,4/18/2022
3577,375,11/10/2022,11/23/2022
3578,329,4/8/2022,4/11/2022
3579,404,1/16/2021,1/21/2021
,433,1/16/2021,1/21/2021
3581,287,10/19/2023,10/26/2023
3582,397,,10/28/2020
3583,9,6/8/2021,6/14/2021
3584,293,12/25/2023,1/5/2024
,13,7/17/2021,7/27/2021
3586,104,12/7/2021,12/11/2021
3587,300,7/4/2019,7/10/2019
3588,144,8/4/2020,8/17/2020
3589,83,5/23/2023,5/27/2023
3590,40,1/10/2021,1/13/2021
3591,19,1/27/2019,
3592,403,10/12/2020,10/18/2020
3593,194,3/8/2023,3/17/2023
3594,227,,9/17/2022
3595,42,10/5/2020,10/14/2020
3596,106,8/30/2020,9/10/2020
3597,27,10/5/2023,10/12/2023
3598,181,11/7/2023,11/21/2023
3599,133,4/16/2023,4/22/2023
3600,78,5/18/2022,5/22/2022
3601,248,9/21/2022,9/28/2022
3602,346,6/4/2023,6/16/2023
3603,135,5/12/2023,5/26/2023
3604,26,2/25/2021,3/5/2021
3605,197,4/25/2023,5/8/2023
3606,304,7/5/2020,7/9/2020
3607,277,7/16/2021,7/30/2021
3608,284,4/29/2020,5/6/2020
3609,128,1/11/2022,1/24/2022
3610,,11/7/2021,11/10/2021
,48,5/19/2020,5/31/2020
3612,265,11/12/2021,11/25/2021
3613,443,,8/27/2023
3614,64,1/20/2019,1/26/2019
3615,78,4/22/2019,4/26/2019
,263,1/2/2023,1/5/2023
3617,321,4/16/2023,4/22/2023
3618,431,6/4/2019,6/7/2019
3619,170,2/23/2021,3/3/2021
3620,200,5/4/2019,5/12/2019
3621,18,9/30/2023,10/8/2023
3622,271,10/8/2022,
3623,255,9/10/2019,9/24/2019
3624,403,6/17/2022,6/22/2022
3625,215,3/26/2023,4/9/2023
3626,20,9/12/2020,9/24/2020
,179,11/17/2022,11/27/2022
3628,303,10/27/2019,11/3/2019
3629,310,9/16/2021,9/19/2021
3630,82,12/14/2019,12/18/2019
3631,5,2/7/2024,2/21/2024
3632,196,11/13/2023,11/27/2023
3633,92,1/28/2023,2/10/2023
3634,426,10/21/2020,11/3/2020
3635,150,9/3/2021,9/15/2021
3636,247,5/1/2020,5/14/2020
3637,143,2/11/2023,2/22/2023
3638,398,2/23/2023,3/5/2023
3639,440,,7/31/2022
3640,309,4/5/2022,4/17/2022
3641,244,9/2/2019,
3642,329,8/12/2020,8/23/2020
3643,65,5/29/2019,6/11/2019
3644,430,4/10/2020,4/15/2020
3645,297,11/27/2021,
3646,47,11/22/2020,11/27/2020
3647,426,12/24/2021,12/29/2021
3648,335,9/30/2023,10/8/2023
3649,363,5/20/2019,5/23/2019
3650,183,8/5/2019,8/14/2019
3651,391,8/10/2020,8/13/2020
3652,387,5/31/2021,6/10/2021
3653,393,12/19/2023,12/22/2023
3654,26,1/28/2023,2/10/2023
,181,8/26/2023,9/9/2023
3656,256,2/3/2020,2/6/2020
3657,376,5/6/2020,5/10/2020
3658,,6/25/2020,7/4/2020
3659,415,6/12/2022,6/26/2022
3660,205,5/13/2019,5/18/2019
3661,271,12/19/2023,12/22/2023
3662,77,8/17/2023,8/23/2023
3663,329,,1/3/2022
3664,179,9/27/2021,10/10/2021
3665,215,9/14/2021,9/24/2021
3666,340,10/28/2019,
3667,316,8/12/2020,8/23/2020
3668,86,11/9/2019,11/22/2019
3669,8,12/12/2020,12/18/2020
3670,,9/28/2019,10/5/2019
,203,11/10/2020,11/17/2020
,332,1/8/2023,1/13/2023
3673,198,2/26/2019,3/10/2019
3674,320,8/8/2022,8/22/2022
3675,356,4/30/2019,5/11/2019
3676,368,5/16/2020,
3677,37,9/7/2022,9/17/2022
3678,212,5/21/2023,6/1/2023
3679,75,9/15/2023,9/27/2023
3680,74,10/2/2021,10/8/2021
3681,157,3/7/2019,3/17/2019
3682,220,8/30/2022,9/10/2022
3683,110,12/21/2019,12/24/2019
3684,21,9/3/2021,9/15/2021
3685,172,2/8/2023,2/15/2023
3686,310,11/8/2023,11/12/2023
3687,423,4/22/2019,4/26/2019
3688,352,8/23/2023,8/28/2023
3689,289,10/3/2020,
3690,369,4/2/2021,4/7/2021
,122,11/7/2019,11/16/2019
3692,219,7/13/2019,7/18/2019
3693,312,4/30/2020,5/11/2020
3694,,5/5/2020,5/19/2020
3695,147,8/5/2022,
3696,,10/9/2019,10/12/2019
3697,173,1/25/2023,1/30/2023
3698,365,9/14/2021,9/24/2021
3699,27,2/9/2022,2/18/2022
,98,2/3/2021,2/12/2021
3701,223,6/17/2021,6/28/2021
3702,341,6/22/2021,6/28/2021
3703,225,11/6/2019,11/12/2019
3704,424,10/5/2020,10/14/2020
3705,112,8/31/2022,9/12/2022
3706,315,11/23/2022,12/2/2022
3707,105,3/4/2020,3/17/2020
,410,6/15/2022,6/24/2022
3709,130,1/15/2020,1/26/2020
3710,432,6/4/2020,6/9/2020
3711,390,11/6/2021,11/19/2021
3712,191,2/23/2020,3/4/2020
3713,83,5/12/2019,5/22/2019
3714,60,3/12/2021,3/15/2021
3715,450,9/15/2021,9/26/2021
3716,,6/7/2023,6/13/2023
3717,279,10/13/2022,10/26/2022
3718,99,11/12/2023,11/26/2023
3719,333,2/3/2022,2/7/2022
3720,307,10/22/2019,10/26/2019
3721,307,9/30/2019,10/11/2019
3722,68,2/10/2021,2/17/2021
,338,1/7/2024,1/12/2024
3724,259,10/2/2021,10/8/2021
3725,365,9/5/2019,9/18/2019
3726,202,9/10/2021,9/15/2021
3727,429,6/4/2021,6/11/2021
3728,410,1/29/2022,2/11/2022
3729,,7/15/2019,7/26/2019
3730,421,2/4/2023,2/13/2023
3731,154,8/11/2023,8/18/2023
3732,219,4/6/2023,4/14/2023
,95,2/17/2021,3/1/2021
3734,202,4/23/2020,4/28/2020
,413,8/21/2022,9/2/2022
3736,367,5/15/2020,5/19/2020
3737,325,9/15/2023,9/27/2023
3738,371,2/23/2021,3/3/2021
3739,440,12/17/2020,12/22/2020
3740,261,5/3/2020,5/12/2020
3741,369,6/18/2021,6/24/2021
3742,440,9/3/2020,9/16/2020
3743,257,11/10/2023,11/23/2023
3744,398,,12/2/2022
3745,368,11/10/2023,11/20/2023
3746,276,1/11/2020,1/19/2020
3747,326,5/5/2019,5/17/2019
3748,246,8/30/2021,9/8/2021
3749,210,9/11/2022,9/14/2022
3750,440,3/30/2019,4/10/2019
3751,427,,9/19/2022
3752,400,1/6/2022,1/12/2022
3753,45,3/15/2022,
3754,236,9/15/2023,9/22/2023
3755,149,4/11/2022,4/16/2022
3756,86,6/19/2020,7/3/2020
3757,168,10/10/2020,10/13/2020
3758,431,10/5/2022,
3759,154,6/9/2022,6/22/2022
3760,102,2/3/2020,
,349,10/17/2021,10/20/2021
3762,327,9/24/2021,10/5/2021
3763,347,8/25/2019,9/4/2019
3764,300,,11/10/2019
3765,76,3/13/2021,3/18/2021
3766,221,10/15/2019,10/24/2019
3767,112,4/22/2021,5/5/2021
3768,284,4/25/2023,5/3/2023
3769,381,12/21/2019,1/4/2020
3770,296,10/21/2021,10/31/2021
3771,54,1/28/2021,
3772,293,2/3/2020,2/8/2020
3773,123,8/30/2022,9/10/2022
3774,85,3/12/2019,3/16/2019
3775,,12/13/2023,12/16/2023
3776,,9/11/2021,9/24/2021
3777,329,2/3/2019,
,129,11/29/2022,12/3/2022
3779,399,12/28/2023,1/6/2024
3780,221,2/4/2019,2/15/2019
3781,434,2/2/2022,2/7/2022
3782,277,11/12/2023,11/26/2023
3783,27,2/20/2020,3/2/2020
3784,237,3/25/2023,4/8/2023
,432,7/11/2022,7/24/2022
3786,96,2/23/2020,2/27/2020
3787,303,12/20/2022,1/3/2023
3788,231,7/23/2021,8/5/2021
3789,317,12/6/2021,12/20/2021
3790,434,12/23/2020,12/26/2020
3791,174,4/6/2021,4/19/2021
3792,86,3/3/2019,3/10/2019
3793,329,4/13/2023,4/21/2023
3794,419,6/10/2021,6/20/2021
3795,101,,8/14/2021
3796,417,12/22/2021,12/28/2021
3797,133,1/27/2020,1/30/2020
3798,347,7/18/2021,
3799,235,11/12/2021,11/16/2021
3800,404,9/10/2019,9/13/2019
3801,428,11/9/2019,11/22/2019
3802,87,2/24/2022,3/10/2022
3803,262,,6/28/2021
3804,90,2/12/2019,
3805,442,3/12/2021,3/23/2021
3806,106,3/23/2023,4/6/2023
3807,33,11/6/2021,11/19/2021
3808,407,9/13/2022,9/19/2022
3809,56,9/12/2020,9/24/2020
3810,177,,7/5/2023
3811,380,3/17/2023,3/30/2023
3812,195,,8/16/2019
3813,188,5/1/2020,5/14/2020
3814,362,1/18/2022,
,396,1/14/2023,1/26/2023
3816,368,,3/27/2019
3817,177,7/10/2020,7/23/2020
3818,247,5/27/2022,
3819,208,3/13/2021,3/17/2021
3820,290,2/25/2021,3/5/2021
3821,397,5/21/2023,6/1/2023
,233,8/21/2021,8/25/2021
3823,56,1/25/2021,2/8/2021
3824,164,5/27/2022,6/2/2022
3825,446,7/22/2019,7/27/2019
3826,158,,8/7/2022
3827,99,10/27/2022,11/2/2022
3828,162,1/25/2023,1/30/2023
3829,248,,11/1/2023
,179,6/20/2022,6/27/2022
3831,382,11/6/2021,11/19/2021
3832,189,3/15/2020,3/28/2020
3833,322,6/27/2022,7/7/2022
3834,306,11/11/2019,11/20/2019
3835,243,1/14/2023,1/26/2023
3836,254,2/23/2020,2/27/2020
3837,336,1/30/2024,
3838,347,6/14/2020,6/17/2020
3839,326,5/26/2021,6/4/2021
3840,,5/25/2023,6/1/2023
3841,127,11/19/2022,12/2/2022
3842,275,3/2/2021,3/6/2021
3843,12,4/9/2022,4/21/2022
3844,,9/22/2023,9/27/2023
3845,447,10/20/2023,10/29/2023
3846,292,12/16/2023,12/20/2023
3847,26,,11/2/2023
3848,206,6/30/2020,7/11/2020
3849,54,12/20/2021,1/2/2022
3850,367,4/18/2019,4/24/2019
3851,,3/3/2022,3/12/2022
3852,312,12/10/2021,12/21/2021
3853,153,4/5/2021,4/11/2021
3854,21,1/21/2024,1/30/2024
3855,,4/7/2023,4/13/2023
3856,3,9/6/2023,9/17/2023
3857,51,7/20/2022,7/27/2022
3858,303,3/29/2020,4/1/2020
3859,238,11/11/2020,11/17/2020
3860,275,1/12/2020,1/21/2020
3861,299,1/19/2020,2/2/2020
3862,24,7/22/2019,7/27/2019
3863,371,2/28/2022,3/10/2022
3864,281,6/14/2021,6/24/2021
3865,220,10/17/2020,10/23/2020
3866,398,9/1/2021,9/8/2021
,363,4/19/2021,4/22/2021
3868,428,11/23/2022,12/2/2022
3869,342,2/18/2022,2/21/2022
3870,181,,2/5/2020
3871,,4/19/2021,4/22/2021
3872,251,12/10/2022,12/19/2022
